ifrs-full_NoncurrentContractLiabilities,111
ifrs-full_NoncurrentFinanceLeaseReceivables,114
ifrs-full_NoncurrentFinancialAssetsAtAmortisedCost,113
ifrs-full_NoncurrentFinancialAssetsAtFairValueThroughProfitOrLossDesignatedUponInitialRecognition,108
ifrs-full_NoncurrentFinancialAssetsAtFairValueThroughProfitOrLossMandatorilyMeasuredAtFairValue,110
ifrs-full_NoncurrentFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncome,95
ifrs-full_NoncurrentFinancialLiabilitiesAtFairValueThroughProfitOrLossDesignatedUponInitialRecognition,114
ifrs-full_NoncurrentLeaseLiabilities,79
ifrs-full_NoncurrentLiabilities,36
ifrs-full_NoncurrentProvisions,96
ifrs-full_NoncurrentProvisionsForEmployeeBenefits,111
ifrs-full_NoncurrentRecognisedLiabilitiesDefinedBenefitPlan,114
ifrs-full_OperatingExpense,114
ifrs-full_OtherComprehensiveIncome,37
ifrs-full_OtherComprehensiveIncomeBeforeTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,114
ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesFromInvestmentsInEquityInstruments,105
ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,105
ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRevaluation,101
ifrs-full_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax,101
ifrs-full_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax,100
ifrs-full_OtherCurrentAssets,93
ifrs-full_OtherCurrentFinancialAssets,65
ifrs-full_OtherCurrentFinancialLiabilities,74
ifrs-full_OtherCurrentLiabilities,94
ifrs-full_OtherFinanceCost,114
ifrs-full_OtherFinancialLiabilities,114
ifrs-full_OtherIncomeExpenseFromSubsidiariesJointlyControlledEntitiesAndAssociates,114
ifrs-full_OtherNoncurrentAssets,102
ifrs-full_OtherNoncurrentFinancialAssets,61
ifrs-full_OtherNoncurrentFinancialLiabilities,76
ifrs-full_OtherNoncurrentLiabilities,110
ifrs-full_OtherNoncurrentReceivables,114
ifrs-full_OtherRevenue,113
ifrs-full_OtherReversalsOfProvisions,114
ifrs-full_ProfitLoss,32
